ID,URL,Phrase,HasPhrase,Negated,HandsVisible,HandsFree,SpeakerName,Duplicated,ExtraMod,HandsMoving,WhichHand,HandConfig,HandSpecific,HorizontalMovement,HandGap,OfInterest,Comments
744,https://archive.org/download/ALJAZAM_20141124_070000_News/ALJAZAM_20141124_070000_News.mp4?t=523/593&ignore=x.mp4,large_number,yes,no,both,both,imran khan,no,no,yes,both,open,up,neither,head_less,no,NA
2352,http://archive.org/download/MSNBCW_20140724_170000_Ronan_Farrow_Daily/MSNBCW_20140724_170000_Ronan_Farrow_Daily.mp4?t=1859/1889&ignore=x.mp4,tiny_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1022,https://archive.org/download/KGO_20161206_000000_ABC7_News_400PM/KGO_20161206_000000_ABC7_News_400PM.mp4?t=875/945&ignore=x.mp4,large_number,yes,no,one,one,dan ashley,no,no,yes,L,open,down,NA,NA,no,NA
340,https://archive.org/download/CNNW_20140807_030000_Anderson_Cooper_360/CNNW_20140807_030000_Anderson_Cooper_360.mp4?t=1337/1407&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1139,https://archive.org/download/KRON_20170818_050000_KRON_4_News_at_10/KRON_20170818_050000_KRON_4_News_at_10.mp4?t=147/217&ignore=x.mp4,small_number,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1349,https://archive.org/download/WTTG_20160330_083000_Fox_5_Morning_News__430/WTTG_20160330_083000_Fox_5_Morning_News__430.mp4?t=1301/1371&ignore=x.mp4,small_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
705,https://archive.org/download/BBCNEWS_20170316_204500_Meet_the_Author/BBCNEWS_20170316_204500_Meet_the_Author.mp4?t=714/784&ignore=x.mp4,small_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2514,http://archive.org/download/CSPAN2_20111023_152000_Book_TV/CSPAN2_20111023_152000_Book_TV.mp4?t=1082/1112&ignore=x.mp4,huge_number,yes,no,one,one,steven barnes,no,no,yes,R,curved,down,NA,NA,no,could be interpreted as power grip
1584,https://archive.org/download/CSPAN_20170915_202200_Washington_Journal_Olivia_Golden_and_Robert_Rector_Discuss_Poverty_and.../CSPAN_20170915_202200_Washington_Journal_Olivia_Golden_and_Robert_Rector_Discuss_Poverty_and....mp4?t=1059/1129&ignore=x.mp4,tiny_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1164,https://archive.org/download/ALJAZ_20190222_160000_NEWS_LIVE_-_30/ALJAZ_20190222_160000_NEWS_LIVE_-_30.mp4?t=1096/1166&ignore=x.mp4,large_number,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2340,http://archive.org/download/CSPAN_20110310_010000_Tonight_From_Washington/CSPAN_20110310_010000_Tonight_From_Washington.mp4?t=2923/2953&ignore=x.mp4,tiny_number,yes,no,one,one,nihad awad,no,no,yes,L,closed,pinch,NA,NA,no,NA
2770,https://archive.org/download/CSPAN3_20190324_145800_History_of_Congressional_Reform__Rule_Changes/CSPAN3_20190324_145800_History_of_Congressional_Reform__Rule_Changes.mp4?t=1488/1558&ignore=x.mp4,large_number,yes,no,one,one,john lawrence,no,no,yes,R,open,back,NA,NA,no,NA
540,https://archive.org/download/SFGTV_20130425_090000/SFGTV_20130425_090000.mp4?t=1273/1343&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2264,http://archive.org/download/CSPAN_20120406_110000_Washington_Journal/CSPAN_20120406_110000_Washington_Journal.mp4?t=5536/5566&ignore=x.mp4,tiny_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
3007,https://archive.org/download/ALJAZAM_20151101_070000_Weekend_News/ALJAZAM_20151101_070000_Weekend_News.mp4?t=643/713&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1869,http://archive.org/download/CSPAN_20140918_220000_Key_Capitol_Hill_Hearings/CSPAN_20140918_220000_Key_Capitol_Hill_Hearings.mp4?t=37/67&ignore=x.mp4,huge_number,yes,no,one,one,dana rohrabacher,no,no,yes,R,open,down,NA,NA,no,NA
1649,http://archive.org/download/BLOOMBERG_20140722_010000_Taking_Stock_With_Pimm_Fox/BLOOMBERG_20140722_010000_Taking_Stock_With_Pimm_Fox.mp4?t=602/632&ignore=x.mp4,huge_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1224,https://archive.org/download/FOXNEWS_20121209_150000_Americas_News_Headquarters/FOXNEWS_20121209_150000_Americas_News_Headquarters.mp4?t=220/290&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
3203,https://archive.org/download/ALJAZAM_20150218_043000_Inside_Story/ALJAZAM_20150218_043000_Inside_Story.mp4?t=493/563&ignore=x.mp4,small_number,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2838,https://archive.org/download/CSPAN_20090606_230000/CSPAN_20090606_230000.mp4?t=138/208&ignore=x.mp4,small_number,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2911,https://archive.org/download/KYW_20160503_080000_CBS_Morning_News/KYW_20160503_080000_CBS_Morning_News.mp4?t=1120/1190&ignore=x.mp4,small_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2459,https://archive.org/download/SFGTV_20190806_080000_Government_Access_Programming/SFGTV_20190806_080000_Government_Access_Programming.mp4?t=667/737&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2660,http://archive.org/download/FBC_20130214_142000_Varney__Company/FBC_20130214_142000_Varney__Company.mp4?t=399/429&ignore=x.mp4,tiny_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2765,https://archive.org/download/WBAL_20100701_093000_11_News_Sunrise/WBAL_20100701_093000_11_News_Sunrise.mp4?t=1109/1179&ignore=x.mp4,small_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
3185,https://archive.org/download/COM_20150804_080300_The_Daily_Show_With_Jon_Stewart/COM_20150804_080300_The_Daily_Show_With_Jon_Stewart.mp4?t=269/339&ignore=x.mp4,tiny_number,yes,no,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,no,NA
3014,https://archive.org/download/RT_20180513_053000_Documentary/RT_20180513_053000_Documentary.mp4?t=25/95&ignore=x.mp4,huge_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1455,https://archive.org/download/RT_20110710_143100/RT_20110710_143100.mp4?t=1729/1799&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2845,http://archive.org/download/MSNBCW_20140107_020000_The_Rachel_Maddow_Show/MSNBCW_20140107_020000_The_Rachel_Maddow_Show.mp4?t=2239/2269&ignore=x.mp4,tiny_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1423,https://archive.org/download/DW_20181209_213000_Tomorrow_Today_-_The_Science_Magazine/DW_20181209_213000_Tomorrow_Today_-_The_Science_Magazine.mp4?t=68/138&ignore=x.mp4,huge_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2784,http://archive.org/download/KRCB_20110104_013000_PBS_NewsHour/KRCB_20110104_013000_PBS_NewsHour.mp4?t=605/635&ignore=x.mp4,huge_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
215,https://archive.org/download/BLOOMBERG_20180801_030000_Bloomberg_Technology/BLOOMBERG_20180801_030000_Bloomberg_Technology.mp4?t=3054/3124&ignore=x.mp4,tiny_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1642,https://archive.org/download/RT_20120611_153200/RT_20120611_153200.mp4?t=595/665&ignore=x.mp4,huge_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
358,https://archive.org/download/DW_20200523_050000_DW_News/DW_20200523_050000_DW_News.mp4?t=721/791&ignore=x.mp4,small_number,no,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2404,https://archive.org/download/CNBC_20131018_213000_Options_Action/CNBC_20131018_213000_Options_Action.mp4?t=114/184&ignore=x.mp4,large_number,yes,no,one,one/object,NA,no,no,yes,R,open,in,NA,NA,no,difficult to tell if coincides with phrase
97,https://archive.org/download/SFGTV_20110508_120000/SFGTV_20110508_120000.mp4?t=229/299&ignore=x.mp4,huge_number,yes,no,one,one,NA,no,no,no,NA,NA,NA,NA,NA,no,NA
2503,http://archive.org/download/FBC_20130819_132000_Varney__Company/FBC_20130819_132000_Varney__Company.mp4?t=2605/2635&ignore=x.mp4,huge_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2654,https://archive.org/download/SFGTV_20180617_220000_Government_Access_Programming/SFGTV_20180617_220000_Government_Access_Programming.mp4?t=3482/3552&ignore=x.mp4,huge_number,yes,no,one,one,karen shane,no,no,yes,R,open,back,NA,NA,no,NA
569,https://archive.org/download/DW_20180818_031500_DocFilm_-_Cybercrime_-_The_Business_of_Fear/DW_20180818_031500_DocFilm_-_Cybercrime_-_The_Business_of_Fear.mp4?t=732/802&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
415,https://archive.org/download/KQED_20120321_213000_BBC_World_News/KQED_20120321_213000_BBC_World_News.mp4?t=320/390&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
250,https://archive.org/download/KCSM_20131010_130000_Newsline/KCSM_20131010_130000_Newsline.mp4?t=1061/1131&ignore=x.mp4,large_number,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
915,https://archive.org/download/MSNBCW_20121229_130000_Up_W_Chris_Hayes/MSNBCW_20121229_130000_Up_W_Chris_Hayes.mp4?t=1035/1105&ignore=x.mp4,tiny_number,yes,no,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,no,NA
312,https://archive.org/download/KGO_20110204_190000_ABC_7_News_at_1100AM/KGO_20110204_190000_ABC_7_News_at_1100AM.mp4?t=579/649&ignore=x.mp4,small_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1064,https://archive.org/download/BBCNEWS_20190511_040000_BBC_News/BBCNEWS_20190511_040000_BBC_News.mp4?t=659/729&ignore=x.mp4,tiny_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1133,https://archive.org/download/ALJAZ_20190830_070000_NEWS_LIVE_-_30/ALJAZ_20190830_070000_NEWS_LIVE_-_30.mp4?t=674/744&ignore=x.mp4,small_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
316,https://archive.org/download/KGO_20130412_113000_ABC7_News_430AM/KGO_20130412_113000_ABC7_News_430AM.mp4?t=-5/65&ignore=x.mp4,large_number,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2480,https://archive.org/download/RT_20180515_200000_News/RT_20180515_200000_News.mp4?t=1405/1475&ignore=x.mp4,small_number,yes,no,one,one,mo ansar,no,no,yes,R,open,down,NA,NA,no,NA
725,https://archive.org/download/CSPAN2_20181230_000000_Chris_McGreal_American_Overdose/CSPAN2_20181230_000000_Chris_McGreal_American_Overdose.mp4?t=781/851&ignore=x.mp4,large_number,yes,no,both,one,chris mcgreal,no,no,yes,L,curved,up,NA,NA,no,NA
2024,https://archive.org/download/WNBC_20151103_090000_Early_Today/WNBC_20151103_090000_Early_Today.mp4?t=459/529&ignore=x.mp4,small_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
241,https://archive.org/download/LINKTV_20150824_220000_Democracy_Now/LINKTV_20150824_220000_Democracy_Now.mp4?t=849/919&ignore=x.mp4,tiny_number,yes,no,one,one,lawrence lessig,no,no,yes,L,closed,bunch,NA,NA,no,could be pinch
2931,http://archive.org/download/CNN_20100204_180000_CNN_Newsroom/CNN_20100204_180000_CNN_Newsroom.mp4?t=2828/2858&ignore=x.mp4,huge_number,yes,no,both,both/oneobject,brianna keilar,no,no,yes,R,open,in,NA,NA,no,NA
614,https://archive.org/download/CSPAN2_20170519_045300_FCC_Protest_Rally/CSPAN2_20170519_045300_FCC_Protest_Rally.mp4?t=187/257&ignore=x.mp4,small_number,yes,no,both,one,edward markey,no,no,yes,R,open,up,NA,NA,no,NA
2409,https://archive.org/download/BLOOMBERG_20160207_130000_Bloomberg_Best/BLOOMBERG_20160207_130000_Bloomberg_Best.mp4?t=2444/2514&ignore=x.mp4,huge_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1052,https://archive.org/download/KQED_20140222_093000_Washington_Week_With_Gwen_Ifill/KQED_20140222_093000_Washington_Week_With_Gwen_Ifill.mp4?t=589/659&ignore=x.mp4,tiny_number,yes,no,one,one,greg ip,no,no,yes,L,closed,pinch,NA,NA,no,almost impossible to see HandSpecific
1106,https://archive.org/download/RT_20190913_133000_Interview/RT_20190913_133000_Interview.mp4?t=1122/1192&ignore=x.mp4,small_number,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2928,https://archive.org/download/WMPT_20090812_213000_BBC_World_News/WMPT_20090812_213000_BBC_World_News.mp4?t=204/274&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1581,http://archive.org/download/CSPAN_20150331_160000_Key_Capitol_Hill_Hearings/CSPAN_20150331_160000_Key_Capitol_Hill_Hearings.mp4?t=3297/3327&ignore=x.mp4,tiny_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
3162,https://archive.org/download/CSPAN3_20170405_210600_John_Kelly_Faces_Questions_on_Border_Wall_Construction_and_Extreme.../CSPAN3_20170405_210600_John_Kelly_Faces_Questions_on_Border_Wall_Construction_and_Extreme....mp4?t=1817/1887&ignore=x.mp4,small_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2010,https://archive.org/download/CSPAN3_20190615_122900_The_Civil_War_Gettysburg_Civil_War_Institute_Conference/CSPAN3_20190615_122900_The_Civil_War_Gettysburg_Civil_War_Institute_Conference.mp4?t=1180/1250&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2528,https://archive.org/download/WBFF_20110426_020000_FOX_45_News_at_10/WBFF_20110426_020000_FOX_45_News_at_10.mp4?t=1911/1981&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
88,http://archive.org/download/CSPAN_20150216_203000_Lawrence_Lessig_on_Campaign_Finance/CSPAN_20150216_203000_Lawrence_Lessig_on_Campaign_Finance.mp4?t=1748/1778&ignore=x.mp4,tiny_number,yes,no,one,one,lawrence lessig,no,no,yes,R,closed,pinch,NA,NA,no,NA
1516,https://archive.org/download/SFGTV_20140625_143000/SFGTV_20140625_143000.mp4?t=278/348&ignore=x.mp4,large_number,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1361,http://archive.org/download/SFGTV_20111218_093100/SFGTV_20111218_093100.mp4?t=1737/1767&ignore=x.mp4,huge_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2332,https://archive.org/download/FBC_20170129_113000_Cavuto_on_Business/FBC_20170129_113000_Cavuto_on_Business.mp4?t=376/446&ignore=x.mp4,huge_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2410,https://archive.org/download/CSPAN_20160406_043000_Bernie_Sanders_Campaign_Rally_in_Laramie_Wyoming/CSPAN_20160406_043000_Bernie_Sanders_Campaign_Rally_in_Laramie_Wyoming.mp4?t=993/1063&ignore=x.mp4,large_number,yes,no,both,both,bernie sanders,no,no,yes,both,open,front,in,torso_less,no,movements in and out but inward movement looks more prominent
223,https://archive.org/download/MSNBCW_20151201_230000_MSNBC_Live/MSNBCW_20151201_230000_MSNBC_Live.mp4?t=225/295&ignore=x.mp4,small_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1184,https://archive.org/download/KQED_20180418_003000_BBC_World_News_America/KQED_20180418_003000_BBC_World_News_America.mp4?t=1809/1879&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1249,http://archive.org/download/CNN_20120625_150000_CNN_Newsroom/CNN_20120625_150000_CNN_Newsroom.mp4?t=6445/6475&ignore=x.mp4,huge_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
925,https://archive.org/download/CSPAN3_20170730_165500_History_of_Committees_in_the_U.S._House/CSPAN3_20170730_165500_History_of_Committees_in_the_U.S._House.mp4?t=2060/2130&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
988,https://archive.org/download/ALJAZ_20190729_200000_South_Africa_Toxic_City/ALJAZ_20190729_200000_South_Africa_Toxic_City.mp4?t=1162/1232&ignore=x.mp4,small_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2734,https://archive.org/download/CSPAN2_20180425_233200_Trump_v._Hawaii_Oral_Argument/CSPAN2_20180425_233200_Trump_v._Hawaii_Oral_Argument.mp4?t=782/852&ignore=x.mp4,tiny_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
337,https://archive.org/download/ALJAZAM_20140615_160000_News/ALJAZAM_20140615_160000_News.mp4?t=322/392&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2011,https://archive.org/download/WRC_20170514_093000_4_Your_Sunday_Viewpoint/WRC_20170514_093000_4_Your_Sunday_Viewpoint.mp4?t=1152/1222&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
3157,http://archive.org/download/CSPAN2_20120729_003000_Book_TV/CSPAN2_20120729_003000_Book_TV.mp4?t=819/849&ignore=x.mp4,tiny_number,yes,no,one,one,john fund,yes,NA,NA,NA,NA,NA,NA,NA,no,NA
48,https://archive.org/download/WBFF_20120913_030000_FOX_45_Late_Edition/WBFF_20120913_030000_FOX_45_Late_Edition.mp4?t=506/576&ignore=x.mp4,small_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
580,https://archive.org/download/DW_20200101_200000_DW_News/DW_20200101_200000_DW_News.mp4?t=711/781&ignore=x.mp4,small_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
584,https://archive.org/download/KOFY_20100915_183000_ABC_7_News/KOFY_20100915_183000_ABC_7_News.mp4?t=442/512&ignore=x.mp4,tiny_number,yes,no,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,no,NA
2207,http://archive.org/download/CSPAN_20090820_170000_U.S._House_of_Representatives/CSPAN_20090820_170000_U.S._House_of_Representatives.mp4?t=4753/4783&ignore=x.mp4,huge_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
3178,http://archive.org/download/CSPAN2_20110822_030000_Book_TV/CSPAN2_20110822_030000_Book_TV.mp4?t=2699/2729&ignore=x.mp4,huge_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2583,http://archive.org/download/CSPAN2_20110306_010000_Book_TV/CSPAN2_20110306_010000_Book_TV.mp4?t=334/364&ignore=x.mp4,tiny_number,yes,no,both,both,seth mnookin,no,no,yes,L,closed,bunch,NA,NA,no,NA
1001,https://archive.org/download/ALJAZ_20180705_070000_NEWS_LIVE_-_30/ALJAZ_20180705_070000_NEWS_LIVE_-_30.mp4?t=440/510&ignore=x.mp4,huge_number,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2684,http://archive.org/download/WHYY_20140720_203000_Religion__Ethics_Newsweekly/WHYY_20140720_203000_Religion__Ethics_Newsweekly.mp4?t=1475/1505&ignore=x.mp4,tiny_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1975,https://archive.org/download/SFGTV_20110825_123000/SFGTV_20110825_123000.mp4?t=646/716&ignore=x.mp4,small_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2371,https://archive.org/download/BLOOMBERG_20180922_130000_The_David_Rubenstein_Show_Peer_to_Peer_Conversations/BLOOMBERG_20180922_130000_The_David_Rubenstein_Show_Peer_to_Peer_Conversations.mp4?t=1030/1100&ignore=x.mp4,small_number,yes,no,both,both,jeff bezos,no,no,yes,both,open,in,neither,torso_more,no,NA
3201,https://archive.org/download/KQED_20180304_013000_PBS_NewsHour_Weekend/KQED_20180304_013000_PBS_NewsHour_Weekend.mp4?t=945/1015&ignore=x.mp4,small_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
507,https://archive.org/download/KRON_20110201_070000_KRON_4_News_at_11/KRON_20110201_070000_KRON_4_News_at_11.mp4?t=378/448&ignore=x.mp4,small_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1072,https://archive.org/download/SFGTV_20110107_210000/SFGTV_20110107_210000.mp4?t=965/1035&ignore=x.mp4,small_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1262,https://archive.org/download/KGO_20170729_073700_Nightline/KGO_20170729_073700_Nightline.mp4?t=385/455&ignore=x.mp4,small_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1014,https://archive.org/download/WTTG_20170726_033000_The_Final_5/WTTG_20170726_033000_The_Final_5.mp4?t=1011/1081&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2376,https://archive.org/download/BBCNEWS_20180701_010000_BBC_News/BBCNEWS_20180701_010000_BBC_News.mp4?t=152/222&ignore=x.mp4,huge_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
72,https://archive.org/download/BBCNEWS_20170818_140000_BBC_News/BBCNEWS_20170818_140000_BBC_News.mp4?t=627/697&ignore=x.mp4,small_number,yes,no,one,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2229,https://archive.org/download/SFGTV_20141130_100000/SFGTV_20141130_100000.mp4?t=69/139&ignore=x.mp4,small_number,yes,no,both,one,eric mar,no,no,yes,L,open,down,NA,NA,no,NA
2868,https://archive.org/download/DW_20171128_051500_Close_up_-_Living_with_Waste_Water/DW_20171128_051500_Close_up_-_Living_with_Waste_Water.mp4?t=1699/1769&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1163,https://archive.org/download/DW_20191208_200000_DW_News/DW_20191208_200000_DW_News.mp4?t=222/292&ignore=x.mp4,huge_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1043,https://archive.org/download/ALJAZAM_20160322_093000_Ali_Velshi_on_Target/ALJAZAM_20160322_093000_Ali_Velshi_on_Target.mp4?t=1503/1573&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2607,https://archive.org/download/KCSM_20121115_023000_Journal/KCSM_20121115_023000_Journal.mp4?t=286/356&ignore=x.mp4,large_number,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
489,https://archive.org/download/KPIX_20150213_010000_KPIX_5_News_at_5pm/KPIX_20150213_010000_KPIX_5_News_at_5pm.mp4?t=975/1045&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
189,https://archive.org/download/FOXNEWSW_20131202_230000_Special_Report_With_Bret_Baier/FOXNEWSW_20131202_230000_Special_Report_With_Bret_Baier.mp4?t=2514/2584&ignore=x.mp4,small_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1824,https://archive.org/download/FOXNEWS_20110602_130000_Americas_Newsroom/FOXNEWS_20110602_130000_Americas_Newsroom.mp4?t=5108/5178&ignore=x.mp4,tiny_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1126,https://archive.org/download/ALJAZAM_20151109_110000_News/ALJAZAM_20151109_110000_News.mp4?t=964/1034&ignore=x.mp4,huge_number,yes,no,both,both,shiulie gosh,no,no,yes,R,open,in,NA,NA,no,NA
266,https://archive.org/download/BBCNEWS_20171201_050000_The_Briefing/BBCNEWS_20171201_050000_The_Briefing.mp4?t=170/240&ignore=x.mp4,small_number,no,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2516,https://archive.org/download/FOXNEWSW_20150328_140000_Bulls_and_Bears/FOXNEWSW_20150328_140000_Bulls_and_Bears.mp4?t=308/378&ignore=x.mp4,small_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1203,https://archive.org/download/BBCNEWS_20161229_183000_Sportsday/BBCNEWS_20161229_183000_Sportsday.mp4?t=700/770&ignore=x.mp4,huge_number,yes,no,both,both,robert piggott,no,no,yes,both,closed,bunch,neither,head_less,no,NA
2318,https://archive.org/download/WETA_20100718_180500_The_Miller_Center_National_Debates/WETA_20100718_180500_The_Miller_Center_National_Debates.mp4?t=2175/2245&ignore=x.mp4,tiny_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2936,https://archive.org/download/WGN_20130607_020000_WGN_News_at_Nine/WGN_20130607_020000_WGN_News_at_Nine.mp4?t=105/175&ignore=x.mp4,small_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
